,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
1332,George Washington University,38.89962774,-77.04792844,Chick-fil-A,58b0b2e62cba2240731ccfea,38.8998756,-77.0477351,Fast Food Restaurant
1333,George Washington University,38.89962774,-77.04792844,Founding Farmers,4a469855f964a5202aa91fe3,38.90032904960146,-77.04451739788055,American Restaurant
1334,George Washington University,38.89962774,-77.04792844,Wiseguy Pizza,5852f75e30ecc632ca9b702a,38.89991453617396,-77.04783091555205,Pizza Place
1335,George Washington University,38.89962774,-77.04792844,Hotel Hive,588a4342debdf635773ca0ef,38.8971524136458,-77.04983007143048,Hotel
1336,George Washington University,38.89962774,-77.04792844,Flower Child,5c5b0c940fe7a00033ddf78e,38.90174056607336,-77.0478363742827,Vegetarian / Vegan Restaurant
1337,George Washington University,38.89962774,-77.04792844,Hotel Lombardy,4cfe8ff466ee9eb0bed6a64e,38.901408813845464,-77.04588989102214,Hotel
1338,George Washington University,38.89962774,-77.04792844,Penn Grill,4a9bff93f964a520ab3520e3,38.90108192209482,-77.04488305478989,Sandwich Place
1339,George Washington University,38.89962774,-77.04792844,Yoga District,4f7cdbc5e4b089dfe442b1f9,38.901311802369264,-77.04472085716729,Yoga Studio
1340,George Washington University,38.89962774,-77.04792844,Foggy Bottom FRESHFARM Market,4a1474d5f964a52041781fe3,38.90077545897767,-77.0503270336628,Farmers Market
1341,George Washington University,38.89962774,-77.04792844,Hive Bar,589bc15af63c5413d1151c0a,38.8971931962687,-77.04979983953073,Hotel Bar
1342,George Washington University,38.89962774,-77.04792844,&pizza,588a436b32b0726f547e6de9,38.89723078207613,-77.04959954133511,Pizza Place
1343,George Washington University,38.89962774,-77.04792844,Roti Modern Mediterranean,4e239cb8628469a5742c71c6,38.90104243,-77.0495786,Mediterranean Restaurant
1344,George Washington University,38.89962774,-77.04792844,District Commons,4e7fabb24690db1d41b6c283,38.901947,-77.049416,American Restaurant
1345,George Washington University,38.89962774,-77.04792844,North Italia,5c70710b1af852002ceadba4,38.901643,-77.048265,Italian Restaurant
1346,George Washington University,38.89962774,-77.04792844,Toryumon Japanese House,5b21ac9501bc5a002c632650,38.90054384853164,-77.04353805209813,Japanese Restaurant
1347,George Washington University,38.89962774,-77.04792844,GW Delicatessen,4a521abaf964a52041b11fe3,38.89847669847071,-77.04828670490485,Deli / Bodega
1348,George Washington University,38.89962774,-77.04792844,Filter Coffeehouse & Espresso Bar,4fb3a825754aa200e14fca57,38.901133,-77.044608,Coffee Shop
1349,George Washington University,38.89962774,-77.04792844,CIRCA at Foggy Bottom,4e0cd9921f6e9300e4ea777c,38.900848005733934,-77.04996246903572,American Restaurant
1350,George Washington University,38.89962774,-77.04792844,El Chalan,4b22e4d7f964a520c64f24e3,38.90119,-77.04456,Peruvian Restaurant
1351,George Washington University,38.89962774,-77.04792844,Kaz Sushi Bistro,4ac6254af964a520f8b220e3,38.901533,-77.044259,Sushi Restaurant
1352,George Washington University,38.89962774,-77.04792844,Washington Circle Park,4b9978aef964a520c47c35e3,38.90252245678968,-77.05012321472168,Park
1353,George Washington University,38.89962774,-77.04792844,HomeSlyce,59fbd40fd807ee06e3b121c7,38.902605000140746,-77.0469532145187,Pizza Place
1354,George Washington University,38.89962774,-77.04792844,Patsy's Nail Bar,4b997895f964a520bb7c35e3,38.90127721512745,-77.04486361373446,Spa
1355,George Washington University,38.89962774,-77.04792844,Jetties,50ed9fa4e4b03aa50c3703b7,38.90133651634771,-77.04474184383838,Sandwich Place
1356,George Washington University,38.89962774,-77.04792844,Sami's Coffee Truck,4f6339b5e4b02cbb7dd306b5,38.896296518624865,-77.04871435484235,Coffee Shop
1357,George Washington University,38.89962774,-77.04792844,Bôn Matcha,59f355226a59506e7af13b89,38.901026,-77.04469,Café
1358,George Washington University,38.89962774,-77.04792844,"Courtyard by Marriott Washington, DC/Foggy Bottom",5101ae2be4b07f82626564d6,38.89644975283956,-77.04445570707321,Hotel
1359,George Washington University,38.89962774,-77.04792844,State Plaza Hotel,4ac63cf3f964a52050b320e3,38.89622936155982,-77.04752138996778,Hotel
1360,George Washington University,38.89962774,-77.04792844,Washington Deli,49ea5038f964a5204d661fe3,38.90162343834205,-77.04491257780259,Deli / Bodega
1361,George Washington University,38.89962774,-77.04792844,Prequel,59bdc7432be42525b660edc9,38.901850805261134,-77.04327118457131,Restaurant
1362,George Washington University,38.89962774,-77.04792844,Juan Valdez Cafe,44d31e22f964a5203d361fe3,38.89745645130179,-77.04334068952726,Coffee Shop
1363,George Washington University,38.89962774,-77.04792844,PoppaBox,530b868b11d25d8add000012,38.901176,-77.04471,Asian Restaurant
1364,George Washington University,38.89962774,-77.04792844,CVS pharmacy,4b637e21f964a520227e2ae3,38.89614298147272,-77.04772714133782,Pharmacy
1365,George Washington University,38.89962774,-77.04792844,World Bank MC Atrium Cafe,4c87b694e602b1f7ca2dca7a,38.89901114313838,-77.04261796484217,Coffee Shop
1366,George Washington University,38.89962774,-77.04792844,JRINK,564e693e498ee398863dba0f,38.901165,-77.044502,Juice Bar
1367,George Washington University,38.89962774,-77.04792844,Sushi Express,4a5625c7f964a5208ab41fe3,38.90178584322457,-77.04479790278273,Sushi Restaurant
1368,George Washington University,38.89962774,-77.04792844,Subway,4e4d110abd413c4cc66e62be,38.89642703004941,-77.05088761250714,Sandwich Place
1369,George Washington University,38.89962774,-77.04792844,World Bank Fitness Center,4e6f2cd052b1706317b432c5,38.89923579029645,-77.04247171273755,Gym
1370,George Washington University,38.89962774,-77.04792844,Starbucks,4accfe41f964a52072ca20e3,38.89616,-77.04468,Coffee Shop
1371,George Washington University,38.89962774,-77.04792844,Magic Gourd Restaurant,4b5f5575f964a5209ab429e3,38.89676984949671,-77.05097210586041,Chinese Restaurant
1372,George Washington University,38.89962774,-77.04792844,Subway,4b5f4d34f964a520d8b229e3,38.8963938,-77.044735,Sandwich Place
1373,George Washington University,38.89962774,-77.04792844,Dunkin',4fe85e93e4b0e1967f778a1b,38.896262,-77.0461341,Donut Shop
1374,George Washington University,38.89962774,-77.04792844,Casey's Coffee Inc.,4b66f6a4f964a52096322be3,38.89667424491678,-77.05098706977554,Café
1375,George Washington University,38.89962774,-77.04792844,Virginia Ave And 23rd Street,4db5c7f50cb6729b6aac5273,38.89734431246803,-77.0502373863786,Intersection
1376,George Washington University,38.89962774,-77.04792844,7-Eleven,4b5f3325f964a520ceac29e3,38.896498,-77.0438637,Convenience Store
1377,George Washington University,38.89962774,-77.04792844,"Intersection Of 23rd, F, And Virginia",4e5dbfb4aeb78833bb838832,38.89665800787251,-77.05030631455467,Intersection
1378,George Washington University,38.89962774,-77.04792844,Red Cross Cafeteria,4e95afdd722ed789ed1baa29,38.89643478393555,-77.04580688476562,Food Court
1379,George Washington University,38.89962774,-77.04792844,City Segway,4ba65dc7f964a520cb4a39e3,38.89652225829683,-77.05041603004368,Bike Rental / Bike Share
1380,George Washington University,38.89962774,-77.04792844,EatStix,4dd3f1f1e4cd6154148a9ae3,38.8962439,-77.0457602,Food Truck
1381,George Washington University,38.89962774,-77.04792844,E Street Expressway Tunnel,4d40b6a0cb84b60c10aa88ab,38.89578421443009,-77.04786948859692,Tunnel
1382,Foggy Bottom,38.89902171,-77.05243626,Hotel Hive,588a4342debdf635773ca0ef,38.8971524136458,-77.04983007143048,Hotel
1383,Foggy Bottom,38.89902171,-77.05243626,The Watergate Hotel,43027e00f964a52003271fe3,38.899384,-77.055791,Hotel
1384,Foggy Bottom,38.89902171,-77.05243626,Hive Bar,589bc15af63c5413d1151c0a,38.8971931962687,-77.04979983953073,Hotel Bar
1385,Foggy Bottom,38.89902171,-77.05243626,Eisenhower Theatre,4ca1225c79d9b1f7feecbc99,38.896712059310175,-77.05534393571014,Theater
1386,Foggy Bottom,38.89902171,-77.05243626,&pizza,588a436b32b0726f547e6de9,38.89723078207613,-77.04959954133511,Pizza Place
1387,Foggy Bottom,38.89902171,-77.05243626,Foggy Bottom FRESHFARM Market,4a1474d5f964a52041781fe3,38.90077545897767,-77.0503270336628,Farmers Market
1388,Foggy Bottom,38.89902171,-77.05243626,sweetgreen,4e17196a1495f6691bf85931,38.90099440851999,-77.04957856798501,Salad Place
1389,Foggy Bottom,38.89902171,-77.05243626,The John F. Kennedy Center for the Performing Arts,45a0aae9f964a520cc401fe3,38.896043068262976,-77.05570220947266,Performing Arts Venue
1390,Foggy Bottom,38.89902171,-77.05243626,Whole Foods Market,4e26e4bcb0fb1fae1dd7ea15,38.900786074075114,-77.04904836472514,Grocery Store
1391,Foggy Bottom,38.89902171,-77.05243626,Kingbird,576eae4c498e8b7aedb1bc5e,38.89937460656935,-77.0558858831439,Restaurant
1392,Foggy Bottom,38.89902171,-77.05243626,Kennedy Center Opera House,4bd77402f645c9b64005a6e0,38.89595142050169,-77.05541057013778,Opera House
1393,Foggy Bottom,38.89902171,-77.05243626,Kennedy Center Hall of States,4d434a3e1911a093c0eacbd8,38.89624288392463,-77.05536039956392,Performing Arts Venue
1394,Foggy Bottom,38.89902171,-77.05243626,Terrace Theatre,4c82a996d8086dcb70047952,38.89628973001589,-77.0558454646848,Theater
1395,Foggy Bottom,38.89902171,-77.05243626,Chick-fil-A,58b0b2e62cba2240731ccfea,38.8998756,-77.0477351,Fast Food Restaurant
1396,Foggy Bottom,38.89902171,-77.05243626,Kennedy Center Millennium Stage,4c433095d7fad13a8f280ada,38.89615269051872,-77.05605549877448,Performing Arts Venue
1397,Foggy Bottom,38.89902171,-77.05243626,Roti Modern Mediterranean,4e239cb8628469a5742c71c6,38.90104243,-77.0495786,Mediterranean Restaurant
1398,Foggy Bottom,38.89902171,-77.05243626,Marcel's by Robert Wiedmaier,4aad4d9ff964a520935f20e3,38.90343330888177,-77.05222560926947,French Restaurant
1399,Foggy Bottom,38.89902171,-77.05243626,District Commons,4e7fabb24690db1d41b6c283,38.901947,-77.049416,American Restaurant
1400,Foggy Bottom,38.89902171,-77.05243626,CIRCA at Foggy Bottom,4e0cd9921f6e9300e4ea777c,38.900848005733934,-77.04996246903572,American Restaurant
1401,Foggy Bottom,38.89902171,-77.05243626,Wiseguy Pizza,5852f75e30ecc632ca9b702a,38.89991453617396,-77.04783091555205,Pizza Place
1402,Foggy Bottom,38.89902171,-77.05243626,Kennedy Center Concert Hall,4f370b7de4b0cc4ce31d68ff,38.89517684356897,-77.05524742528912,Concert Hall
1403,Foggy Bottom,38.89902171,-77.05243626,Washington Circle Park,4b9978aef964a520c47c35e3,38.90252245678968,-77.05012321472168,Park
1404,Foggy Bottom,38.89902171,-77.05243626,GW Delicatessen,4a521abaf964a52041b11fe3,38.89847669847071,-77.04828670490485,Deli / Bodega
1405,Foggy Bottom,38.89902171,-77.05243626,Melrose Georgetown Hotel,4da70ab1fa8ca99428544132,38.9032947252507,-77.05249497663534,Hotel
1406,Foggy Bottom,38.89902171,-77.05243626,Flower Child,5c5b0c940fe7a00033ddf78e,38.90174056607336,-77.0478363742827,Vegetarian / Vegan Restaurant
1407,Foggy Bottom,38.89902171,-77.05243626,Sami's Coffee Truck,4f6339b5e4b02cbb7dd306b5,38.896296518624865,-77.04871435484235,Coffee Shop
1408,Foggy Bottom,38.89902171,-77.05243626,North Italia,5c70710b1af852002ceadba4,38.901643,-77.048265,Italian Restaurant
1409,Foggy Bottom,38.89902171,-77.05243626,Kennedy Center Theatre Lab,4cba1d32f50e224b81daf1fb,38.895985445026994,-77.05588949724124,Theater
1410,Foggy Bottom,38.89902171,-77.05243626,Subway,4e4d110abd413c4cc66e62be,38.89642703004941,-77.05088761250714,Sandwich Place
1411,Foggy Bottom,38.89902171,-77.05243626,Magic Gourd Restaurant,4b5f5575f964a5209ab429e3,38.89676984949671,-77.05097210586041,Chinese Restaurant
1412,Foggy Bottom,38.89902171,-77.05243626,Kennedy Center Hall of Nations,4cd9d8c64fcbb1f7404996b9,38.89556361924172,-77.05546496529553,Concert Hall
1413,Foggy Bottom,38.89902171,-77.05243626,Casey's Coffee Inc.,4b66f6a4f964a52096322be3,38.89667424491678,-77.05098706977554,Café
1414,Foggy Bottom,38.89902171,-77.05243626,Shotted Pop-up,5cf5eaea1af852002cdfa473,38.897894,-77.053691,Coffee Shop
1415,Foggy Bottom,38.89902171,-77.05243626,Virginia Ave And 23rd Street,4db5c7f50cb6729b6aac5273,38.89734431246803,-77.0502373863786,Intersection
1416,Foggy Bottom,38.89902171,-77.05243626,"Intersection Of 23rd, F, And Virginia",4e5dbfb4aeb78833bb838832,38.89665800787251,-77.05030631455467,Intersection
1417,Foggy Bottom,38.89902171,-77.05243626,City Segway,4ba65dc7f964a520cb4a39e3,38.89652225829683,-77.05041603004368,Bike Rental / Bike Share
1418,West End,38.90555034,-77.05188247,Park Hyatt Washington D.C.,4b2879c9f964a520959324e3,38.905701,-77.051075,Hotel
1419,West End,38.90555034,-77.05188247,Blue Duck Tavern,46528cd5f964a520ea461fe3,38.905400570639486,-77.05132560322167,New American Restaurant
1420,West End,38.90555034,-77.05188247,Nobu,59b82174872f7d6a67bc6bb5,38.9055052,-77.0538088,Sushi Restaurant
1421,West End,38.90555034,-77.05188247,Landmark West End Cinema,55a91c8a498e7472cfc2d79a,38.90579026569166,-77.05031816148185,Movie Theater
1422,West End,38.90555034,-77.05188247,sweetgreen,5078708fe4b0c3168690fda8,38.905060511296156,-77.04935594471863,Salad Place
1423,West End,38.90555034,-77.05188247,Trader Joe's,4a04a703f964a52016721fe3,38.90407561275193,-77.05324761288372,Grocery Store
1424,West End,38.90555034,-77.05188247,Urban Boxing,4a7767e9f964a52062e41fe3,38.90423312062378,-77.0516236692373,Gym / Fitness Center
1425,West End,38.90555034,-77.05188247,Marcel's by Robert Wiedmaier,4aad4d9ff964a520935f20e3,38.90343330888177,-77.05222560926947,French Restaurant
1426,West End,38.90555034,-77.05188247,"Equinox Sports Club Washington, D.C.",4a77ac8df964a520fce41fe3,38.904808,-77.048999,Gym
1427,West End,38.90555034,-77.05188247,Lounge & Bar at Park Hyatt Washington,4bf20382a09076b014f829d4,38.90574555068066,-77.0514266060769,Hotel Bar
1428,West End,38.90555034,-77.05188247,Bluestone Lane,5a5f795fbb8d3614bbf31928,38.903889,-77.050422,Café
1429,West End,38.90555034,-77.05188247,SoulCycle West End,53b19f72498ee47d2a43daf3,38.9054321444336,-77.05033242702484,Cycle Studio
1430,West End,38.90555034,-77.05188247,Avenue Suites Georgetown,4f6a3c3ee4b00d280b47a547,38.90372526250153,-77.05377466133012,Hotel
1431,West End,38.90555034,-77.05188247,Rasika,4f67d467e4b0c2cdfffaa388,38.90506478729127,-77.04807937145233,Indian Restaurant
1432,West End,38.90555034,-77.05188247,Rock Creek Running Trail,4bf5176be5eba59318532090,38.908084,-77.049868,Trail
1433,West End,38.90555034,-77.05188247,Westend Bistro,4ae24242f964a520868c21e3,38.904553406286304,-77.0490820706163,American Restaurant
1434,West End,38.90555034,-77.05188247,"The Westin Georgetown, Washington D.C.",4ac69db1f964a52070b520e3,38.90495309197278,-77.05100330768948,Hotel
1435,West End,38.90555034,-77.05188247,"The Fairmont Washington, D.C.",4b84707ef964a5206d3531e3,38.90578409527038,-77.05153649234613,Hotel
1436,West End,38.90555034,-77.05188247,Tatte Bakery,5f46c5f6b412663b73545d70,38.90545,-77.047674,Bakery
1437,West End,38.90555034,-77.05188247,Hilton Garden Inn,523034b511d20910d07c364c,38.905545551673484,-77.04915583133868,Hotel
1438,West End,38.90555034,-77.05188247,The District by Hilton Club,571a48ed498e9e392cc2cfc7,38.906894,-77.0495963,Hotel
1439,West End,38.90555034,-77.05188247,Melrose Georgetown Hotel,4da70ab1fa8ca99428544132,38.9032947252507,-77.05249497663534,Hotel
1440,West End,38.90555034,-77.05188247,Grillfish,4a7875ebf964a520b1e51fe3,38.905629,-77.047582,Seafood Restaurant
1441,West End,38.90555034,-77.05188247,The Lobby Lounge at Ritz-Carlton,515226b3e4b0e7a9d6942b52,38.90477789509525,-77.04876776957855,Hotel Bar
1442,West End,38.90555034,-77.05188247,Rose Park,4a8806b3f964a520fb0420e3,38.908263,-77.054937,Park
1443,West End,38.90555034,-77.05188247,Mercy Me,5ee7ef59683b00000735441f,38.90496459864981,-77.04745441675186,Café
1444,West End,38.90555034,-77.05188247,Washington Marriott Concierge Lounge,4ccdf30309b1b713267edca6,38.9062247,-77.0484017,Lounge
1445,West End,38.90555034,-77.05188247,George's King of Falafel & Cheesesteak,4bd3e2e0b221c9b6fed0dad0,38.905379,-77.056891,Falafel Restaurant
1446,West End,38.90555034,-77.05188247,Ristorante La Perla,4afc541df964a5209a2122e3,38.904100328044215,-77.05481172620848,Italian Restaurant
1447,West End,38.90555034,-77.05188247,Walgreens,4ae4bc5bf964a520949d21e3,38.90546546930614,-77.04849409279637,Pharmacy
1448,West End,38.90555034,-77.05188247,"Four Seasons Hotel Washington, DC",4adceccbf964a520956221e3,38.9044367,-77.0573891,Hotel
1449,West End,38.90555034,-77.05188247,Rock Creek Park (P St & 23rd St),4df89be6b61ce821ebabec48,38.90874615701465,-77.05018244846951,Park
1450,West End,38.90555034,-77.05188247,Washington Circle Park,4b9978aef964a520c47c35e3,38.90252245678968,-77.05012321472168,Park
1451,West End,38.90555034,-77.05188247,Bourbon Steak,4a3d95e3f964a5207ba21fe3,38.9044367,-77.0573891,Steakhouse
1452,West End,38.90555034,-77.05188247,ENO Wine Bar,5261d1d011d2671a7f1f4065,38.9048879,-77.0575087,Wine Bar
1453,West End,38.90555034,-77.05188247,La Chaumiere,4b246fc7f964a520846724e3,38.90544,-77.05748,French Restaurant
1454,West End,38.90555034,-77.05188247,Seasons Restaurant,4c233dd87e85c9287430bd21,38.90429017651296,-77.05691740513572,Café
1455,West End,38.90555034,-77.05188247,Georgetown Yoga,5238419311d23e8533a76df6,38.90531068593648,-77.05741772630739,Yoga Studio
1456,West End,38.90555034,-77.05188247,District Commons,4e7fabb24690db1d41b6c283,38.901947,-77.049416,American Restaurant
1457,West End,38.90555034,-77.05188247,Bridge Street Books,4b6337bcf964a5205a6b2ae3,38.90506797841233,-77.05749242197761,Bookstore
1458,West End,38.90555034,-77.05188247,Soi 38,535af20c498ec5f19bf51534,38.9041645980447,-77.0467417129709,Thai Restaurant
1459,West End,38.90555034,-77.05188247,The Lounge At Bourbon Steak,5926004d5c68381ec339a1a0,38.904496,-77.057433,Cocktail Bar
1460,West End,38.90555034,-77.05188247,Cafe Tu-O-Tu,4a416e1bf964a5204ba51fe3,38.90509566320447,-77.0575585540409,Mediterranean Restaurant
1461,West End,38.90555034,-77.05188247,Das Ethiopian Cuisine,4c005434ceabb713c9d48752,38.90531558580583,-77.0569728770476,Ethiopian Restaurant
1462,West End,38.90555034,-77.05188247,Rock Creek Parkway,4b6c25def964a5202e262ce3,38.90860052088411,-77.05368518829346,Road
1463,West End,38.90555034,-77.05188247,DC Bocce - Rose Park,4be1dbf368e976b0dcc35468,38.90899324978729,-77.05459240807161,Bowling Green
1464,West End,38.90555034,-77.05188247,Georgetown Farmer's Market,4a5526c2f964a520beb31fe3,38.90908821547553,-77.05492569689036,Farmers Market
1465,Monumental Core,38.88446306,-77.03733448,Tidal Basin,49d69653f964a520ed5c1fe3,38.884193,-77.039314,Lake
1466,Monumental Core,38.88446306,-77.03733448,Cherry Blossoms,4d91f1bc939e54811bd2d79e,38.886047285137785,-77.03567147254944,Garden
1467,Monumental Core,38.88446306,-77.03733448,Thomas Jefferson Memorial,4a106621f964a520ba761fe3,38.881629318761455,-77.03656196594238,Monument / Landmark
1468,Monumental Core,38.88446306,-77.03733448,United States Holocaust Memorial Museum,4ab14d7bf964a520f36820e3,38.886762915934995,-77.03260744903008,History Museum
1469,Monumental Core,38.88446306,-77.03733448,Holocaust Memorial Museum Shop,51f2a159498e9b49b2aabf62,38.88675,-77.032544,Gift Shop
1470,Monumental Core,38.88446306,-77.03733448,Floral Library,4da209efb3e7236aecaf1679,38.88679902961413,-77.03682880260172,Garden
1471,Monumental Core,38.88446306,-77.03733448,Bureau of Engraving and Printing Ticket Office,53a82c03498e114951bdd428,38.8856953386395,-77.03359228945631,Museum
1472,Monumental Core,38.88446306,-77.03733448,Holocaust Book Store,5340597d498ee891dba45862,38.88671642594739,-77.03252547338816,Bookstore
1473,Monumental Core,38.88446306,-77.03733448,Thomas Jefferson Memorial Gift Shop,4f6f68ade4b0620833558c42,38.88171479628965,-77.03653366781936,Gift Shop
1474,Monumental Core,38.88446306,-77.03733448,Japanese Stone Lantern,4bb60654941ad13aacc41ee3,38.88658740926334,-77.04136958219006,Monument / Landmark
1475,Monumental Core,38.88446306,-77.03733448,Kutz Bridge,50563556e4b0001ed498ae8a,38.886912196987495,-77.03947619266292,Bridge
1476,Monumental Core,38.88446306,-77.03733448,Sylvan Theater,4c530990f5f3d13a0536d4f7,38.88841432010654,-77.03457686160931,Concert Hall
1477,Monumental Core,38.88446306,-77.03733448,John Paul Jones Memorial,4b6c34fef964a52070292ce3,38.8883083744267,-77.0395050446566,Sculpture Garden
1478,Monumental Core,38.88446306,-77.03733448,Eleanor Roosevelt Memorial,5179b60fe4b0a57be55583f0,38.88283566177451,-77.04207200505286,Public Art
1479,Monumental Core,38.88446306,-77.03733448,Holocaust Museum Cafe,4fc26ad7e4b02db73e8950cb,38.88713574627168,-77.03382579433485,Café
1480,Monumental Core,38.88446306,-77.03733448,Tidal Basin Paddle Boats,4aa52b5cf964a5207f4720e3,38.88471700475073,-77.03469133738156,Harbor / Marina
1481,Monumental Core,38.88446306,-77.03733448,Franklin Falls,50afd9afe4b0441cd8a9727a,38.88268704918515,-77.04224240635916,Sculpture Garden
1482,Monumental Core,38.88446306,-77.03733448,Jefferson Memorial Refreshments,55622458498e5eb4e12ce8fa,38.88015009798841,-77.0374802064645,Snack Place
1483,Georgetown,38.90955581,-77.06479559999998,Thomas Sweet Ice Cream Co.,4a499cacf964a52079ab1fe3,38.90910978559348,-77.06400632858276,Ice Cream Shop
1484,Georgetown,38.90955581,-77.06479559999998,Compass Coffee,5c9ea07431fd14002cc959e3,38.90784605423649,-77.06352142401741,Coffee Shop
1485,Georgetown,38.90955581,-77.06479559999998,Via Umbria,5446c2cc498e78a9fe19e756,38.909879857183576,-77.06456390582869,Market
1486,Georgetown,38.90955581,-77.06479559999998,Volta Park,4b2d49ecf964a52037d324e3,38.910153460700215,-77.06729849092679,Park
1487,Georgetown,38.90955581,-77.06479559999998,Boulangerie Christophe,589a6225113efc056402b24c,38.908319897899915,-77.06382019286951,Bakery
1488,Georgetown,38.90955581,-77.06479559999998,&pizza,5824af8bb04e981d14183174,38.907506841701085,-77.06321239471441,Pizza Place
1489,Georgetown,38.90955581,-77.06479559999998,District Chicken & Gyro,5a244d948c35dc301a3aeed3,38.907737,-77.062994,Middle Eastern Restaurant
1490,Georgetown,38.90955581,-77.06479559999998,L.A. Burdick,5e5c2908ae95a20008d72d14,38.90718078613281,-77.06304931640625,Chocolate Shop
1491,Georgetown,38.90955581,-77.06479559999998,Oki Bowl at Georgetown,5990e38b6bd36b43bf711502,38.911068542236656,-77.06545740365982,Ramen Restaurant
1492,Georgetown,38.90955581,-77.06479559999998,Nectar Skin Bar,4dbc2bbe5da3ff58ec43aba3,38.91121303312989,-77.06530189417225,Shop & Service
1493,Georgetown,38.90955581,-77.06479559999998,Crumbs & Whiskers,55709aba498edadbded9f4fa,38.90789660221008,-77.06401249521356,Pet Café
1494,Georgetown,38.90955581,-77.06479559999998,Patisserie Poupon,49c11f93f964a52082551fe3,38.91158395413834,-77.06551262838076,Bakery
1495,Georgetown,38.90955581,-77.06479559999998,Martin's Tavern,40b13b00f964a520a3f41ee3,38.906830739813465,-77.06311623245504,American Restaurant
1496,Georgetown,38.90955581,-77.06479559999998,Lady Camellia,530cd15c498e7cf95afa56c5,38.906042942826645,-77.06482775885969,Tea Room
1497,Georgetown,38.90955581,-77.06479559999998,Café Georgetown,5bce260d898bdc002c91c3e9,38.906781100969745,-77.06281030565505,Coffee Shop
1498,Georgetown,38.90955581,-77.06479559999998,Book Hill Park,4b61e033f964a5208d282ae3,38.91288741382873,-77.06583559513092,Park
1499,Georgetown,38.90955581,-77.06479559999998,Simply Banh Mi,532250e3498ea3d05807a045,38.911462,-77.065634,Vietnamese Restaurant
1500,Georgetown,38.90955581,-77.06479559999998,JACO Juice & Taco Bar,569bdc97498ec37b2f0d93e4,38.911234402956346,-77.06565388424286,Juice Bar
1501,Georgetown,38.90955581,-77.06479559999998,John Fluevog Shoes,50265bcae4b0a87841f572fa,38.906588,-77.062698,Shoe Store
1502,Georgetown,38.90955581,-77.06479559999998,Peacock Cafe,5145d957e4b01c663f7e92fd,38.906216,-77.063877,American Restaurant
1503,Georgetown,38.90955581,-77.06479559999998,Vicky's Nails,49e51729f964a52094631fe3,38.911260174682674,-77.06546906352128,Nail Salon
1504,Georgetown,38.90955581,-77.06479559999998,Insomnia Cookies,5a94c38326659b18844fa5a1,38.907702,-77.06384,Dessert Shop
1505,Georgetown,38.90955581,-77.06479559999998,Tudor Place Historic House and Garden,4ad606baf964a5209a0421e3,38.91148838908612,-77.06274595345104,Garden
1506,Georgetown,38.90955581,-77.06479559999998,Los Cuates,4a908796f964a5205f1820e3,38.91052968206501,-77.06498907722361,Mexican Restaurant
1507,Georgetown,38.90955581,-77.06479559999998,Dumbarton Oaks,4fca542ee4b044ecbfa6c963,38.91359538319194,-77.06413373993253,Art Museum
1508,Georgetown,38.90955581,-77.06479559999998,lululemon,4b11c7aaf964a5207d8423e3,38.905354,-77.0648786,Clothing Store
1509,Georgetown,38.90955581,-77.06479559999998,Cafe Milano,4751810af964a520b64c1fe3,38.90597689722523,-77.06369290158322,Italian Restaurant
1510,Georgetown,38.90955581,-77.06479559999998,Falafel Inc,591dd859ad1789371413a8bc,38.90547639053608,-77.06532194837803,Falafel Restaurant
1511,Georgetown,38.90955581,-77.06479559999998,American/Holiday,5241d27d498e1b43f36d0410,38.90711165150958,-77.06315947536687,Furniture / Home Store
1512,Georgetown,38.90955581,-77.06479559999998,SEE,4bd1fe97b221c9b6dbaed6d0,38.906579079642874,-77.06271350383759,Optical Shop
1513,Georgetown,38.90955581,-77.06479559999998,Luke's Lobster,50243e7fe4b0d50f4eac9503,38.905494,-77.065061,Seafood Restaurant
1514,Georgetown,38.90955581,-77.06479559999998,Dumbarton Oaks Gardens,4a9adca1f964a520363320e3,38.913391599430035,-77.06314391835011,Garden
1515,Georgetown,38.90955581,-77.06479559999998,The Sovereign,56af7fd9498e7cbb2c69bd3e,38.9056066438667,-77.06353773060705,Beer Bar
1516,Georgetown,38.90955581,-77.06479559999998,Macaron Bee,4fba9dd70039d54e8a781162,38.9121553902736,-77.06589503820163,Dessert Shop
1517,Georgetown,38.90955581,-77.06479559999998,CB2,4d2e1c6f79dd6ea8b66786d3,38.90535947,-77.06668878,Furniture / Home Store
1518,Georgetown,38.90955581,-77.06479559999998,Toka Salon & Day Spa - Georgetown,4bbf7760920eb713c35f172c,38.90617683718692,-77.06378306736217,Spa
1519,Georgetown,38.90955581,-77.06479559999998,Basil Thai,4acbf1f6f964a52068c820e3,38.91105518399016,-77.06529420967128,Thai Restaurant
1520,Georgetown,38.90955581,-77.06479559999998,Clyde's of Georgetown,4a54d3bef964a52054b31fe3,38.905094098975134,-77.06405779137425,American Restaurant
1521,Georgetown,38.90955581,-77.06479559999998,Apple Georgetown,4bdb67c03904a59377434a9e,38.9059267,-77.0626175,Electronics Store
1522,Georgetown,38.90955581,-77.06479559999998,Good Stuff Eatery,50915329e4b06dbf5fe91190,38.905304,-77.065749,Burger Joint
1523,Georgetown,38.90955581,-77.06479559999998,Georgetown Cupcake,4b509bc7f964a520442927e3,38.90521172357609,-77.06605614694159,Cupcake Shop
